timestamp,lat,lon,confidence,city
23.56,23.02008333,73.072705,0.6837895512580872,Unknown location
23.6,23.02008333,73.072705,0.5416181087493896,Unknown location
24.48,23.02008333,73.072705,0.6795486211776733,Unknown location
24.6,23.02008333,73.072705,0.7449511289596558,Unknown location
24.64,23.02008333,73.072705,0.6789234280586243,Unknown location
24.68,23.02008333,73.072705,0.6837626099586487,Unknown location
24.68,23.02008333,73.072705,0.5730734467506409,Unknown location
24.72,23.02008333,73.072705,0.5180991888046265,Unknown location
24.76,23.02008333,73.072705,0.7349153161048889,Unknown location
24.8,23.02008333,73.072705,0.7619615197181702,Unknown location
24.84,23.02008333,73.072705,0.6540212035179138,Unknown location
24.92,23.02008333,73.072705,0.7590434551239014,Unknown location
24.96,23.02008333,73.072705,0.8494593501091003,Unknown location
25.0,23.02008333,73.072705,0.8144528865814209,Unknown location
25.04,23.02008333,73.072705,0.8190578818321228,Unknown location
25.24,23.02008333,73.072705,0.5531566143035889,Unknown location
25.44,23.02008333,73.072705,0.6647182106971741,Unknown location
25.48,23.02008333,73.072705,0.6101330518722534,Unknown location
25.52,23.02008333,73.072705,0.6287310719490051,Unknown location
25.56,23.02008333,73.072705,0.7620680332183838,Unknown location
25.8,23.02008333,73.072705,0.5494585037231445,Unknown location
25.84,23.02008333,73.072705,0.5288362503051758,Unknown location
26.32,23.02008333,73.072705,0.5104844570159912,Unknown location
26.44,23.02008333,73.072705,0.5669519901275635,Unknown location
26.8,23.02008333,73.072705,0.6493567228317261,Unknown location
26.84,23.02008333,73.072705,0.7048075199127197,Unknown location
26.88,23.02008333,73.072705,0.8393204808235168,Unknown location
26.92,23.02008333,73.072705,0.7810754179954529,Unknown location
26.96,23.02008333,73.072705,0.6375575065612793,Unknown location
27.0,23.02008333,73.072705,0.8037187457084656,Unknown location
27.04,23.02008333,73.072705,0.7397129535675049,Unknown location
27.2,23.02008333,73.072705,0.5479998588562012,Unknown location
27.24,23.02008333,73.072705,0.710071861743927,Unknown location
27.32,23.02008333,73.072705,0.8074090480804443,Unknown location
27.36,23.02008333,73.072705,0.7128352522850037,Unknown location
